Date,AverageTransaction,Date,Units,income,riskscore,subscribed,opened,Price,return-N6M,return-HYG,return-IVV,HYG_txn_cnt,IVV_txn_cnt,N6M_txn_cnt,DATE,rtn-N6M,rtn-HYG,rtn-IVV,vol_N6M,vol_HYG,vol_IVV,TRate_y,FRSC_y,SCRate_y,gen_F,gen_M,ed_Deg or abv,ed_H.Sch/Dip.,ed_Sec. or below
2020-01-02,3019.978780008401,2020/1/2,79.43522424,52338.52357,3,0,0,88.309998,0.003633,0.004207,0.009529000000000001,1,0,0,2020-01-02,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.75,0.0325,0,1,0,1,0
2020-02-28,3019.978780008401,2020/2/28,151.0763613,52338.52357,3,0,0,11.31,-0.0035240000000000002,0.004084,-0.009373999999999999,0,0,1,2020-02-28,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.75,0.0325,0,1,0,1,0
2020-01-02,3019.978780008401,2020/1/2,634.8347957999999,52338.52357,3,0,0,11.05,0.003633,0.004207,0.009529000000000001,0,0,1,2020-01-02,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.75,0.0325,0,1,0,1,0
2020-02-28,3019.978780008401,2020/2/28,19.85906121,52338.52357,3,0,0,86.040001,-0.0035240000000000002,0.004084,-0.009373999999999999,1,0,0,2020-02-28,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.75,0.0325,0,1,0,1,0
2019-09-27,2364.823561419717,2019/9/27,18.80088629,121243.3238,2,0,0,87.07,-0.001812,-0.001147,-0.005325,1,0,0,2019-09-27,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.6666666666666667,0.03,0,1,1,0,0
2020-03-18,2364.823561419717,2020/3/18,0.0,121243.3238,2,0,0,72.989998,0.0,-0.044133,-0.05567999999999999,1,0,0,2020-03-18,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.6666666666666667,0.03,0,1,1,0,0
2019-09-27,2364.823561419717,2019/9/27,148.54747450000002,121243.3238,2,0,0,11.02,-0.001812,-0.001147,-0.005325,0,0,1,2019-09-27,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.6666666666666667,0.03,0,1,1,0,0
2019-12-13,515.9661656935491,2019/12/13,-38.13458169,29417.595719999998,4,0,0,11.05,0.0,0.0010279999999999998,0.00034500000000000004,0,0,1,2019-12-13,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.0,0.035454545454545454,0,1,0,1,0
2020-03-10,515.9661656935491,2020/3/10,-2.098969704,29417.595719999998,4,0,0,82.639999,0.005314,0.015358000000000002,0.053675,1,0,0,2020-03-10,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.0,0.035454545454545454,0,1,0,1,0
2020-03-12,515.9661656935491,2020/3/12,9.180058305,29417.595719999998,4,0,0,77.610001,-0.014493,-0.039955000000000004,-0.096236,1,0,0,2020-03-12,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.0,0.035454545454545454,0,1,0,1,0
2020-03-10,515.9661656935491,2020/3/10,15.28271844,29417.595719999998,4,0,0,11.35,0.005314,0.015358000000000002,0.053675,0,0,1,2020-03-10,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.0,0.035454545454545454,0,1,0,1,0
2020-03-12,515.9661656935491,2020/3/12,2.861762187,29417.595719999998,4,0,0,248.960007,-0.014493,-0.039955000000000004,-0.096236,0,1,0,2020-03-12,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.0,0.035454545454545454,0,1,0,1,0
2019-10-02,95.06993274740297,2019/10/2,0.0,51246.1562,5,0,0,289.630005,0.003636,-0.005888,-0.017904,0,1,0,2019-10-02,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.6666666666666665,0.043333333333333335,0,1,0,1,0
2020-01-06,95.06993274740297,2020/1/6,1.78495974,51246.1562,5,0,0,325.089996,0.002705,-0.0010199999999999999,0.003953,0,1,0,2020-01-06,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.6666666666666665,0.043333333333333335,0,1,0,1,0
2020-02-04,95.06993274740297,2020/2/4,-1.78495974,51246.1562,5,0,0,330.609985,-0.0026739999999999997,0.005967,0.015512,0,1,0,2020-02-04,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.6666666666666665,0.043333333333333335,0,1,0,1,0
2020-01-06,95.06993274740297,2020/1/6,6.58427975,51246.1562,5,0,0,88.129997,0.002705,-0.0010199999999999999,0.003953,1,0,0,2020-01-06,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.6666666666666665,0.043333333333333335,0,1,0,1,0
2019-11-15,25141.547599823785,2019/11/15,0.0,311631.1894,2,0,0,86.940002,0.004529,0.003,0.00742,1,0,0,2019-11-15,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.4,0.030000000000000006,0,1,0,1,0
2020-03-03,25141.547599823785,2020/3/3,1967.7122920000002,311631.1894,2,0,0,11.25,0.0008900000000000001,-0.004287,-0.028673,0,0,1,2020-03-03,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.4,0.030000000000000006,0,1,0,1,0
2020-03-13,25141.547599823785,2020/3/13,-465.3833947,311631.1894,2,0,0,10.7,-0.016544,0.031439,0.090737,0,0,1,2020-03-13,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.4,0.030000000000000006,0,1,0,1,0
2020-04-01,25141.547599823785,2020/4/1,-2053.940427,311631.1894,2,0,0,10.19,0.015952,-0.032307999999999996,-0.044892,0,0,1,2020-04-01,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.4,0.030000000000000006,0,1,0,1,0
2019-11-15,25141.547599823785,2019/11/15,0.0,311631.1894,2,0,0,11.09,0.004529,0.003,0.00742,0,0,1,2019-11-15,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.4,0.030000000000000006,0,1,0,1,0
2020-03-03,25141.547599823785,2020/3/3,257.58392799999996,311631.1894,2,0,0,85.940002,0.0008900000000000001,-0.004287,-0.028673,1,0,0,2020-03-03,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.4,0.030000000000000006,0,1,0,1,0
2019-12-06,1883.7781846403332,2019/12/6,619.5682588999999,179879.7486,1,0,0,11.01,0.0,0.001382,0.008922,0,0,1,2019-12-06,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.0,0.03,1,0,0,1,0
2020-02-07,1883.7781846403332,2020/2/7,-218.72788599999998,179879.7486,1,0,0,11.26,0.001779,-0.0014759999999999999,-0.005424,0,0,1,2020-02-07,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.0,0.03,1,0,0,1,0
2019-12-17,16329.735119200835,2019/12/17,52.12131822,464106.589,4,1,1,88.050003,-0.005435,0.003076,9.4e-05,1,0,0,2019-12-17,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.1666666666666665,0.036666666666666674,1,0,1,0,0
2020-02-17,16329.735119200835,2020/2/17,-106.68841289999999,464106.589,4,1,1,88.3100015,0.00266,-0.001018,-0.001194,1,0,0,2020-02-17,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.1666666666666665,0.036666666666666674,1,0,1,0,0
2019-12-17,16329.735119200835,2019/12/17,14.37069717,464106.589,4,1,1,319.350006,-0.005435,0.003076,9.4e-05,0,1,0,2019-12-17,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.1666666666666665,0.036666666666666674,1,0,1,0,0
2019-10-01,0.0,2019/10/1,0.0,81256.2787,4,1,0,86.620003,-0.000908,-0.006309,-0.012093000000000001,1,0,0,2019-10-01,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.0,0.034,0,1,1,0,0
2020-02-27,0.0,2020/2/27,0.0,81256.2787,4,1,0,85.690002,0.0008820000000000001,-0.01347,-0.045381,1,0,0,2020-02-27,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.0,0.034,0,1,1,0,0
2019-10-01,0.0,2019/10/1,0.0,81256.2787,4,1,0,294.910004,-0.000908,-0.006309,-0.012093000000000001,0,1,0,2019-10-01,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.0,0.034,0,1,1,0,0
2020-02-27,0.0,2020/2/27,0.0,81256.2787,4,1,0,11.35,0.0008820000000000001,-0.01347,-0.045381,0,0,1,2020-02-27,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.0,0.034,0,1,1,0,0
2019-08-28,101.86640719909127,2019/8/28,0.0,26237.9482,4,0,0,87.150002,-0.0035909999999999996,0.002415,0.006758,1,0,0,2019-08-28,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.0,0.03,1,0,0,0,1
2020-03-02,101.86640719909127,2020/3/2,0.0,26237.9482,4,0,0,86.309998,-0.006189,0.0031379999999999997,0.048968,1,0,0,2020-03-02,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.0,0.03,1,0,0,0,1
2019-10-23,2084.1961039406738,2019/10/23,43.91448468,114188.508,2,0,0,87.220001,0.000904,0.000918,0.002893,1,0,0,2019-10-23,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.5714285714285714,0.03,0,1,1,0,0
2020-01-08,2084.1961039406738,2020/1/8,-122.8625321,114188.508,2,0,0,11.12,0.0,0.000909,0.005089,0,0,1,2020-01-08,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.5714285714285714,0.03,0,1,1,0,0
2020-03-20,2084.1961039406738,2020/3/20,-225.74526559999998,114188.508,2,0,0,9.9,0.007121,-0.022425,-0.04503,0,0,1,2020-03-20,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.5714285714285714,0.03,0,1,1,0,0
2020-01-08,2084.1961039406738,2020/1/8,15.5024555,114188.508,2,0,0,88.129997,0.0,0.000909,0.005089,1,0,0,2020-01-08,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.5714285714285714,0.03,0,1,1,0,0
2020-03-20,2084.1961039406738,2020/3/20,32.0412635,114188.508,2,0,0,69.75,0.007121,-0.022425,-0.04503,1,0,0,2020-03-20,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.5714285714285714,0.03,0,1,1,0,0
2019-11-01,9201.903146131672,2019/11/1,241.21827569999996,528465.3283,2,1,0,11.12,0.001802,0.00011499999999999999,0.009771,0,0,1,2019-11-01,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.5714285714285714,0.03,0,1,1,0,0
2020-02-21,9201.903146131672,2020/2/21,70.28716448,528465.3283,2,1,0,88.33000200000001,0.001771,-0.0009050000000000001,-0.010281,1,0,0,2020-02-21,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.5714285714285714,0.03,0,1,1,0,0
2020-02-27,9201.903146131672,2020/2/27,300.9414858,528465.3283,2,1,0,85.690002,0.0008820000000000001,-0.01347,-0.045381,1,0,0,2020-02-27,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.5714285714285714,0.03,0,1,1,0,0
2019-08-30,2969.6082803787117,2019/8/30,15.3470945,104987.9958,4,1,0,87.160004,0.006306,-0.000917,-3.4e-05,1,0,0,2019-08-30,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.6666666666666667,0.03,0,1,1,0,0
2020-02-26,2969.6082803787117,2020/2/26,158.4651959,104987.9958,4,1,0,11.34,0.000883,0.001037,-0.0038520000000000004,0,0,1,2020-02-26,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.6666666666666667,0.03,0,1,1,0,0
2019-11-04,5145.118334387133,2019/11/4,25.80425361,136770.9859,3,0,0,87.0,-0.0008990000000000001,0.002073,0.0037670000000000004,1,0,0,2019-11-04,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.6923076923076923,0.03153846153846155,0,1,0,1,0
2019-12-18,5145.118334387133,2019/12/18,-11.7781957,136770.9859,3,0,0,88.209999,0.006375,0.0018170000000000003,6.3e-05,1,0,0,2019-12-18,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.6923076923076923,0.03153846153846155,0,1,0,1,0
2020-02-14,5145.118334387133,2020/2/14,-42.29545261,136770.9859,3,0,0,88.400002,-0.0017699999999999999,-0.000113,0.0014470000000000002,1,0,0,2020-02-14,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.6923076923076923,0.03153846153846155,0,1,0,1,0
2020-02-25,5145.118334387133,2020/2/25,-6.599382541000001,136770.9859,3,0,0,86.769997,0.000883,-0.006981,-0.029985,1,0,0,2020-02-25,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.6923076923076923,0.03153846153846155,0,1,0,1,0
2020-02-26,5145.118334387133,2020/2/26,202.0558573,136770.9859,3,0,0,11.34,0.000883,0.001037,-0.0038520000000000004,0,0,1,2020-02-26,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.6923076923076923,0.03153846153846155,0,1,0,1,0
2020-02-14,5145.118334387133,2020/2/14,331.4643702,136770.9859,3,0,0,11.28,-0.0017699999999999999,-0.000113,0.0014470000000000002,0,0,1,2020-02-14,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.6923076923076923,0.03153846153846155,0,1,0,1,0
2020-02-25,5145.118334387133,2020/2/25,50.54090056,136770.9859,3,0,0,11.33,0.000883,-0.006981,-0.029985,0,0,1,2020-02-25,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.6923076923076923,0.03153846153846155,0,1,0,1,0
2020-02-26,5145.118334387133,2020/2/26,26.37938517,136770.9859,3,0,0,86.860001,0.000883,0.001037,-0.0038520000000000004,1,0,0,2020-02-26,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.6923076923076923,0.03153846153846155,0,1,0,1,0
2019-10-11,805.1935258646184,2019/10/11,217.17773430000003,142393.1943,2,1,1,11.09,0.0,0.0041659999999999996,0.009968000000000001,0,0,1,2019-10-11,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.003,1.4,0.0,0,1,0,1,0
2020-02-14,805.1935258646184,2020/2/14,0.0,142393.1943,2,1,1,88.400002,-0.0017699999999999999,-0.000113,0.0014470000000000002,1,0,0,2020-02-14,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.003,1.4,0.0,0,1,0,1,0
2020-02-27,805.1935258646184,2020/2/27,21.53466764,142393.1943,2,1,1,11.35,0.0008820000000000001,-0.01347,-0.045381,0,0,1,2020-02-27,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.003,1.4,0.0,0,1,0,1,0
2019-10-11,805.1935258646184,2019/10/11,27.75730272,142393.1943,2,1,1,86.769997,0.0,0.0041659999999999996,0.009968000000000001,1,0,0,2019-10-11,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.003,1.4,0.0,0,1,0,1,0
2019-10-17,746.8271387065529,2019/10/17,4.4960496580000004,46221.18737,5,1,1,300.910004,0.0027170000000000002,0.0013800000000000002,0.002799,0,1,0,2019-10-17,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.004333333333333334,2.6666666666666665,0.0,0,1,0,0,1
2019-11-25,7.278017043575005,2019/11/25,140.6983424,45334.145319999996,1,0,0,11.37,0.026173000000000002,0.002653,0.007546,0,0,1,2019-11-25,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.0,0.03,0,1,1,0,0
2019-12-04,7.278017043575005,2019/12/4,-25.42109581,45334.145319999996,1,0,0,11.01,-0.0036200000000000004,0.003009,0.006201,0,0,1,2019-12-04,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.0,0.03,0,1,1,0,0
2020-01-23,7.278017043575005,2020/1/23,78.94303678,45334.145319999996,1,0,0,11.18,0.004492,-0.003057,0.001232,0,0,1,2020-01-23,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.0,0.03,0,1,1,0,0
2020-03-06,1471.011558345441,2020/3/6,-5.340416768,79297.56743,3,0,0,85.050003,0.003527,-0.011276000000000001,-0.016658000000000003,1,0,0,2020-03-06,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.7,0.03200000000000001,1,0,0,1,0
2020-03-06,1471.011558345441,2020/3/6,39.91234289,79297.56743,3,0,0,11.38,0.003527,-0.011276000000000001,-0.016658000000000003,0,0,1,2020-03-06,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.7,0.03200000000000001,1,0,0,1,0
2020-03-11,11294.134136304692,2020/3/11,466.6803625,474815.9408,3,1,1,11.04,-0.027313,-0.021781000000000002,-0.048627,0,0,1,2020-03-11,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0033999999999999994,1.8,0.0,0,1,1,0,0
2019-09-03,433.24272599273326,2019/9/3,0.0,83011.5589,4,0,0,86.540001,0.0,-0.0035689999999999997,-0.00317,1,0,0,2019-09-03,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.142857142857143,0.03571428571428571,0,1,0,0,1
2019-09-11,433.24272599273326,2019/9/11,10.98768534,83011.5589,4,0,0,87.269997,-0.004529,-0.00011499999999999999,0.007234,1,0,0,2019-09-11,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.142857142857143,0.03571428571428571,0,1,0,0,1
2020-03-25,433.24272599273326,2020/3/25,0.0,83011.5589,4,0,0,73.470001,0.010204000000000001,0.028127999999999997,0.0064670000000000005,1,0,0,2020-03-25,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.142857142857143,0.03571428571428571,0,1,0,0,1
2019-09-03,433.24272599273326,2019/9/3,0.0,83011.5589,4,0,0,292.410004,0.0,-0.0035689999999999997,-0.00317,0,1,0,2019-09-03,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.142857142857143,0.03571428571428571,0,1,0,0,1
2019-09-11,433.24272599273326,2019/9/11,87.25161661,83011.5589,4,0,0,10.99,-0.004529,-0.00011499999999999999,0.007234,0,0,1,2019-09-11,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.142857142857143,0.03571428571428571,0,1,0,0,1
2020-03-25,433.24272599273326,2020/3/25,0.0,83011.5589,4,0,0,247.47000099999997,0.010204000000000001,0.028127999999999997,0.0064670000000000005,0,1,0,2020-03-25,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.142857142857143,0.03571428571428571,0,1,0,0,1
2019-10-02,466.60699871400294,2019/10/2,-3.437561495,171296.1982,5,1,0,289.630005,0.003636,-0.005888,-0.017904,0,1,0,2019-10-02,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.6,0.042,0,1,0,1,0
2019-12-31,466.60699871400294,2019/12/31,-9.4829189,171296.1982,5,1,0,323.23999,-0.0036200000000000004,0.0009109999999999999,0.002263,0,1,0,2019-12-31,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.6,0.042,0,1,0,1,0
2020-02-28,466.60699871400294,2020/2/28,0.0,171296.1982,5,1,0,295.910004,-0.0035240000000000002,0.004084,-0.009373999999999999,0,1,0,2020-02-28,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.6,0.042,0,1,0,1,0
